"","fips","sex","x.race.g1","variable","value"
"2400",29,2,2,"cvdstrk3",0.051907747
"2401",29,2,3,"cvdstrk3",0.177189862
"2402",29,2,4,"cvdstrk3",0.24200693
"2403",29,2,5,"cvdstrk3",0.065800572
"2404",29,2,6,"cvdstrk3",0.056260669
"2405",29,3,1,"cvdstrk3",0.05512802
"2406",29,3,2,"cvdstrk3",0.055435016
"2407",29,3,3,"cvdstrk3",0.097793532
"2408",29,3,4,"cvdstrk3",0.121301054
"2409",29,3,5,"cvdstrk3",0.086416605
"2410",29,3,6,"cvdstrk3",0.058743069
"2411",30,1,1,"cvdstrk3",0.03417127
"2412",30,1,2,"cvdstrk3",0.087156648
"2413",30,1,3,"cvdstrk3",0.002301669
"2414",30,1,4,"cvdstrk3",0.192195822
"2415",30,1,5,"cvdstrk3",0.053713873
"2416",30,1,6,"cvdstrk3",0.043784121
"2417",30,2,1,"cvdstrk3",0.045668538
"2418",30,2,2,"cvdstrk3",0.017009556
"2419",30,2,3,"cvdstrk3",0.052439874
"2420",30,2,4,"cvdstrk3",0.050722334
"2421",30,2,5,"cvdstrk3",0.036313378
"2422",30,2,6,"cvdstrk3",0.046110763
"2423",30,3,1,"cvdstrk3",0.039924607
"2424",30,3,2,"cvdstrk3",0.070892814
"2425",30,3,3,"cvdstrk3",0.029528274
"2426",30,3,4,"cvdstrk3",0.116885716
"2427",30,3,5,"cvdstrk3",0.046883353
"2428",30,3,6,"cvdstrk3",0.044950661
"2429",31,1,1,"cvdstrk3",0.035235864
"2430",31,1,2,"cvdstrk3",0.151690924
"2431",31,1,3,"cvdstrk3",0.007119263
"2432",31,1,4,"cvdstrk3",0.00660877
"2433",31,1,5,"cvdstrk3",0.190790649
"2434",31,1,6,"cvdstrk3",0.03818777
"2435",31,2,1,"cvdstrk3",0.038317809
"2436",31,2,2,"cvdstrk3",0.253829066
"2437",31,2,3,"cvdstrk3",0.055510153
"2438",31,2,4,"cvdstrk3",0.025676908
"2439",31,2,5,"cvdstrk3",0.248029201
"2440",31,2,6,"cvdstrk3",0.051230274
"2441",31,3,1,"cvdstrk3",0.036814709
"2442",31,3,2,"cvdstrk3",0.206451091
"2443",31,3,3,"cvdstrk3",0.029797911
"2444",31,3,4,"cvdstrk3",0.015617955
"2445",31,3,5,"cvdstrk3",0.219565545
"2446",31,3,6,"cvdstrk3",0.044814702
"2447",32,1,1,"cvdstrk3",0.051683288
"2448",32,1,2,"cvdstrk3",0.072436977
"2449",32,1,3,"cvdstrk3",0.013611939
"2450",32,1,4,"cvdstrk3",0.031720356
"2451",32,1,5,"cvdstrk3",0.014756315
"2452",32,1,6,"cvdstrk3",0.040905722
"2453",32,2,1,"cvdstrk3",0.03893638
"2454",32,2,2,"cvdstrk3",0.034298242
"2455",32,2,3,"cvdstrk3",0.044778304
"2456",32,2,4,"cvdstrk3",0.078149212
"2457",32,2,5,"cvdstrk3",0.012303158
"2458",32,2,6,"cvdstrk3",0.043925469
"2459",32,3,1,"cvdstrk3",0.045325525
"2460",32,3,2,"cvdstrk3",0.051728905
"2461",32,3,3,"cvdstrk3",0.028961802
"2462",32,3,4,"cvdstrk3",0.055861464
"2463",32,3,5,"cvdstrk3",0.013374603
"2464",32,3,6,"cvdstrk3",0.04242867
"2465",33,1,1,"cvdstrk3",0.045041981
"2466",33,1,2,"cvdstrk3",0
"2467",33,1,3,"cvdstrk3",0.09045554
"2468",33,1,4,"cvdstrk3",0.017144841
"2469",33,1,5,"cvdstrk3",0
"2470",33,1,6,"cvdstrk3",0.043843341
"2471",33,2,1,"cvdstrk3",0.039949569
"2472",33,2,2,"cvdstrk3",0.071133902
"2473",33,2,3,"cvdstrk3",0.0163441
"2474",33,2,4,"cvdstrk3",0.125513929
"2475",33,2,5,"cvdstrk3",0.05009728
"2476",33,2,6,"cvdstrk3",0.042308843
"2477",33,3,1,"cvdstrk3",0.042404711
"2478",33,3,2,"cvdstrk3",0.024185746
"2479",33,3,3,"cvdstrk3",0.055366489
"2480",33,3,4,"cvdstrk3",0.061640173
"2481",33,3,5,"cvdstrk3",0.026390361
"2482",33,3,6,"cvdstrk3",0.043058647
"2483",34,1,1,"cvdstrk3",0.028769929
"2484",34,1,2,"cvdstrk3",0.037768456
"2485",34,1,3,"cvdstrk3",0.10073989
"2486",34,1,4,"cvdstrk3",0.025277213
"2487",34,1,5,"cvdstrk3",0.007052741
"2488",34,1,6,"cvdstrk3",0.043511954
"2489",34,2,1,"cvdstrk3",0.043571081
"2490",34,2,2,"cvdstrk3",0.046295485
"2491",34,2,3,"cvdstrk3",0.03278687
"2492",34,2,4,"cvdstrk3",0.008589291
"2493",34,2,5,"cvdstrk3",0.035235011
"2494",34,2,6,"cvdstrk3",0.038429976
"2495",34,3,1,"cvdstrk3",0.036467048
"2496",34,3,2,"cvdstrk3",0.042432959
"2497",34,3,3,"cvdstrk3",0.066808857
"2498",34,3,4,"cvdstrk3",0.0168471
"2499",34,3,5,"cvdstrk3",0.023300733
"2500",34,3,6,"cvdstrk3",0.040875105
"2501",35,1,1,"cvdstrk3",0.034335559
"2502",35,1,2,"cvdstrk3",0.016042666
"2503",35,1,3,"cvdstrk3",0.05751636
"2504",35,1,4,"cvdstrk3",0.032960857
"2505",35,1,5,"cvdstrk3",0.035996199
"2506",35,1,6,"cvdstrk3",0.044643589
"2507",35,2,1,"cvdstrk3",0.070924492
"2508",35,2,2,"cvdstrk3",0.020856018
"2509",35,2,3,"cvdstrk3",0.031660158
"2510",35,2,4,"cvdstrk3",0.041311712
"2511",35,2,5,"cvdstrk3",0.037069422
"2512",35,2,6,"cvdstrk3",0.048857427
"2513",35,3,1,"cvdstrk3",0.053286045
"2514",35,3,2,"cvdstrk3",0.018511583
"2515",35,3,3,"cvdstrk3",0.044461105
"2516",35,3,4,"cvdstrk3",0.037539806
"2517",35,3,5,"cvdstrk3",0.036313921
"2518",35,3,6,"cvdstrk3",0.046801422
"2519",36,1,1,"cvdstrk3",0.042976744
"2520",36,1,2,"cvdstrk3",0.057496306
"2521",36,1,3,"cvdstrk3",0.024422059
"2522",36,1,4,"cvdstrk3",0.010105311
"2523",36,1,5,"cvdstrk3",0.07864055
"2524",36,1,6,"cvdstrk3",0.038987047
"2525",36,2,1,"cvdstrk3",0.034207747
"2526",36,2,2,"cvdstrk3",0.033692817
"2527",36,2,3,"cvdstrk3",0.043635512
"2528",36,2,4,"cvdstrk3",0.011350022
"2529",36,2,5,"cvdstrk3",0.164865504
"2530",36,2,6,"cvdstrk3",0.035354096
"2531",36,3,1,"cvdstrk3",0.038440222
"2532",36,3,2,"cvdstrk3",0.044414706
"2533",36,3,3,"cvdstrk3",0.034287368
"2534",36,3,4,"cvdstrk3",0.010761708
"2535",36,3,5,"cvdstrk3",0.122246689
"2536",36,3,6,"cvdstrk3",0.037090554
"2537",37,1,1,"cvdstrk3",0.046435863
"2538",37,1,2,"cvdstrk3",0.060991955
"2539",37,1,3,"cvdstrk3",0.004061693
"2540",37,1,4,"cvdstrk3",0.011853507
"2541",37,1,5,"cvdstrk3",0
"2542",37,1,6,"cvdstrk3",0.043697639
"2543",37,2,1,"cvdstrk3",0.051192685
"2544",37,2,2,"cvdstrk3",0.06777262
"2545",37,2,3,"cvdstrk3",0.084693175
"2546",37,2,4,"cvdstrk3",0.088506682
"2547",37,2,5,"cvdstrk3",0.018739376
"2548",37,2,6,"cvdstrk3",0.058291436
"2549",37,3,1,"cvdstrk3",0.048900572
"2550",37,3,2,"cvdstrk3",0.064728501
"2551",37,3,3,"cvdstrk3",0.043970296
"2552",37,3,4,"cvdstrk3",0.045787636
"2553",37,3,5,"cvdstrk3",0.010653736
"2554",37,3,6,"cvdstrk3",0.051292552
"2555",38,1,1,"cvdstrk3",0.039647429
"2556",38,1,2,"cvdstrk3",0.111037651
"2557",38,1,3,"cvdstrk3",0
"2558",38,1,4,"cvdstrk3",0.004266187
"2559",38,1,5,"cvdstrk3",0.027537845
"2560",38,1,6,"cvdstrk3",0.038668858
"2561",38,2,1,"cvdstrk3",0.033540583
"2562",38,2,2,"cvdstrk3",0
"2563",38,2,3,"cvdstrk3",0.035935804
"2564",38,2,4,"cvdstrk3",0.030932154
"2565",38,2,5,"cvdstrk3",0.009334526
"2566",38,2,6,"cvdstrk3",0.032447633
"2567",38,3,1,"cvdstrk3",0.036658245
"2568",38,3,2,"cvdstrk3",0.069929509
"2569",38,3,3,"cvdstrk3",0.016691139
"2570",38,3,4,"cvdstrk3",0.019238081
"2571",38,3,5,"cvdstrk3",0.019151276
"2572",38,3,6,"cvdstrk3",0.03562103
"2573",39,1,1,"cvdstrk3",0.050167886
"2574",39,1,2,"cvdstrk3",0.041841501
"2575",39,1,3,"cvdstrk3",0.104962587
"2576",39,1,4,"cvdstrk3",0.031450095
"2577",39,1,5,"cvdstrk3",0.045769623
"2578",39,1,6,"cvdstrk3",0.050027563
"2579",39,2,1,"cvdstrk3",0.038393332
"2580",39,2,2,"cvdstrk3",0.056928578
"2581",39,2,3,"cvdstrk3",0.006750133
"2582",39,2,4,"cvdstrk3",0.179807005
"2583",39,2,5,"cvdstrk3",0.034338158
"2584",39,2,6,"cvdstrk3",0.042301075
"2585",39,3,1,"cvdstrk3",0.044075805
"2586",39,3,2,"cvdstrk3",0.049926953
"2587",39,3,3,"cvdstrk3",0.051282639
"2588",39,3,4,"cvdstrk3",0.089485483
"2589",39,3,5,"cvdstrk3",0.038526895
"2590",39,3,6,"cvdstrk3",0.046018096
"2591",40,1,1,"cvdstrk3",0.078392362
"2592",40,1,2,"cvdstrk3",0.035182043
"2593",40,1,3,"cvdstrk3",0.070834411
"2594",40,1,4,"cvdstrk3",0.042342855
"2595",40,1,5,"cvdstrk3",0.025811752
"2596",40,1,6,"cvdstrk3",0.068592331
"2597",40,2,1,"cvdstrk3",0.062874478
"2598",40,2,2,"cvdstrk3",0.06732945
"2599",40,2,3,"cvdstrk3",0.056468114
"2600",40,2,4,"cvdstrk3",0.141856366
"2601",40,2,5,"cvdstrk3",0.041058124
"2602",40,2,6,"cvdstrk3",0.069456779
"2603",40,3,1,"cvdstrk3",0.070371337
"2604",40,3,2,"cvdstrk3",0.051826183
"2605",40,3,3,"cvdstrk3",0.063609481
"2606",40,3,4,"cvdstrk3",0.092191787
"2607",40,3,5,"cvdstrk3",0.033119072
"2608",40,3,6,"cvdstrk3",0.069035414
"2609",41,1,1,"cvdstrk3",0.067440392
"2610",41,1,2,"cvdstrk3",0
"2611",41,1,3,"cvdstrk3",0.032156009
"2612",41,1,4,"cvdstrk3",0.010697715
"2613",41,1,5,"cvdstrk3",0.068891508
"2614",41,1,6,"cvdstrk3",0.058771181
"2615",41,2,1,"cvdstrk3",0.05104253
"2616",41,2,2,"cvdstrk3",0.128899742
"2617",41,2,3,"cvdstrk3",0.01081783
"2618",41,2,4,"cvdstrk3",0.020323626
"2619",41,2,5,"cvdstrk3",0.066786536
"2620",41,2,6,"cvdstrk3",0.046237604
"2621",41,3,1,"cvdstrk3",0.05896678
"2622",41,3,2,"cvdstrk3",0.041521301
"2623",41,3,3,"cvdstrk3",0.021023573
"2624",41,3,4,"cvdstrk3",0.015530325
"2625",41,3,5,"cvdstrk3",0.067887125
"2626",41,3,6,"cvdstrk3",0.05235478
"2627",42,1,1,"cvdstrk3",0.05439598
"2628",42,1,2,"cvdstrk3",0.033074113
"2629",42,1,3,"cvdstrk3",0.270916681
"2630",42,1,4,"cvdstrk3",0.007305827
"2631",42,1,5,"cvdstrk3",0.010545464
"2632",42,1,6,"cvdstrk3",0.063934024
"2633",42,2,1,"cvdstrk3",0.059883467
"2634",42,2,2,"cvdstrk3",0.058706188
"2635",42,2,3,"cvdstrk3",0.02752991
"2636",42,2,4,"cvdstrk3",0.006045803
"2637",42,2,5,"cvdstrk3",0.034828047
"2638",42,2,6,"cvdstrk3",0.056075939
"2639",42,3,1,"cvdstrk3",0.057251446
"2640",42,3,2,"cvdstrk3",0.04780575
"2641",42,3,3,"cvdstrk3",0.152255352
"2642",42,3,4,"cvdstrk3",0.006743584
"2643",42,3,5,"cvdstrk3",0.020755942
"2644",42,3,6,"cvdstrk3",0.059845818
"2645",44,1,1,"cvdstrk3",0.041303716
"2646",44,1,2,"cvdstrk3",0.013635153
"2647",44,1,3,"cvdstrk3",0.010787408
"2648",44,1,4,"cvdstrk3",0.110684053
"2649",44,1,5,"cvdstrk3",0.171666498
"2650",44,1,6,"cvdstrk3",0.042992988
"2651",44,2,1,"cvdstrk3",0.019928591
"2652",44,2,2,"cvdstrk3",0.016420124
"2653",44,2,3,"cvdstrk3",0.125850268
"2654",44,2,4,"cvdstrk3",0.03185304
"2655",44,2,5,"cvdstrk3",0.043281299
"2656",44,2,6,"cvdstrk3",0.035297045
"2657",44,3,1,"cvdstrk3",0.030160899
"2658",44,3,2,"cvdstrk3",0.015067348
"2659",44,3,3,"cvdstrk3",0.077185443
"2660",44,3,4,"cvdstrk3",0.078549771
"2661",44,3,5,"cvdstrk3",0.117347222
"2662",44,3,6,"cvdstrk3",0.038982348
"2663",45,1,1,"cvdstrk3",0.060754213
"2664",45,1,2,"cvdstrk3",0.058793786
"2665",45,1,3,"cvdstrk3",0.364923389
"2666",45,1,4,"cvdstrk3",0.061507614
"2667",45,1,5,"cvdstrk3",0.024377596
"2668",45,1,6,"cvdstrk3",0.076512585
"2669",45,2,1,"cvdstrk3",0.044353454
"2670",45,2,2,"cvdstrk3",0.048883345
"2671",45,2,3,"cvdstrk3",0.006807297
"2672",45,2,4,"cvdstrk3",0.059419166
"2673",45,2,5,"cvdstrk3",0.32319428
"2674",45,2,6,"cvdstrk3",0.046646585
"2675",45,3,1,"cvdstrk3",0.052252271
"2676",45,3,2,"cvdstrk3",0.053320123
"2677",45,3,3,"cvdstrk3",0.19646441
"2678",45,3,4,"cvdstrk3",0.060604294
"2679",45,3,5,"cvdstrk3",0.169175931
"2680",45,3,6,"cvdstrk3",0.060907585
"2681",46,1,1,"cvdstrk3",0.021620533
"2682",46,1,2,"cvdstrk3",0.00799017
"2683",46,1,3,"cvdstrk3",0
"2684",46,1,4,"cvdstrk3",0.014800483
"2685",46,1,5,"cvdstrk3",0.000846448
"2686",46,1,6,"cvdstrk3",0.019789771
"2687",46,2,1,"cvdstrk3",0.04279782
"2688",46,2,2,"cvdstrk3",0.005366684
"2689",46,2,3,"cvdstrk3",0.006075971
"2690",46,2,4,"cvdstrk3",0.030271657
"2691",46,2,5,"cvdstrk3",0.008881788
"2692",46,2,6,"cvdstrk3",0.039618288
"2693",46,3,1,"cvdstrk3",0.032282889
"2694",46,3,2,"cvdstrk3",0.006959895
"2695",46,3,3,"cvdstrk3",0.003197745
"2696",46,3,4,"cvdstrk3",0.022586202
"2697",46,3,5,"cvdstrk3",0.004452981
"2698",46,3,6,"cvdstrk3",0.029721033
"2699",47,1,1,"cvdstrk3",0.062039418
"2700",47,1,2,"cvdstrk3",0.035454417
"2701",47,1,3,"cvdstrk3",0.011792091
"2702",47,1,4,"cvdstrk3",0.014344975
"2703",47,1,5,"cvdstrk3",0.121218548
"2704",47,1,6,"cvdstrk3",0.054966639
"2705",47,2,1,"cvdstrk3",0.068720737
"2706",47,2,2,"cvdstrk3",0.036300054
"2707",47,2,3,"cvdstrk3",0.030545462
"2708",47,2,4,"cvdstrk3",0.131431338
"2709",47,2,5,"cvdstrk3",0.112676564
"2710",47,2,6,"cvdstrk3",0.063023918
"2711",47,3,1,"cvdstrk3",0.065488399
"2712",47,3,2,"cvdstrk3",0.035935535
"2713",47,3,3,"cvdstrk3",0.020045049
"2714",47,3,4,"cvdstrk3",0.058099872
"2715",47,3,5,"cvdstrk3",0.117590859
"2716",47,3,6,"cvdstrk3",0.059132734
"2717",48,1,1,"cvdstrk3",0.056895663
"2718",48,1,2,"cvdstrk3",0.035522321
"2719",48,1,3,"cvdstrk3",0.058574998
"2720",48,1,4,"cvdstrk3",0.006238641
"2721",48,1,5,"cvdstrk3",0.0416918
"2722",48,1,6,"cvdstrk3",0.052155626
"2723",48,2,1,"cvdstrk3",0.030858519
"2724",48,2,2,"cvdstrk3",0.015081625
"2725",48,2,3,"cvdstrk3",0.022288022
"2726",48,2,4,"cvdstrk3",0.008437606
"2727",48,2,5,"cvdstrk3",0.075166038
"2728",48,2,6,"cvdstrk3",0.025285101
"2729",48,3,1,"cvdstrk3",0.043604462
"2730",48,3,2,"cvdstrk3",0.024000321
"2731",48,3,3,"cvdstrk3",0.040486473
"2732",48,3,4,"cvdstrk3",0.007236087
"2733",48,3,5,"cvdstrk3",0.056941616
"2734",48,3,6,"cvdstrk3",0.038485104
"2735",49,1,1,"cvdstrk3",0.032763622
"2736",49,1,2,"cvdstrk3",0.040230109
"2737",49,1,3,"cvdstrk3",0.002989747
"2738",49,1,4,"cvdstrk3",0.017886329
"2739",49,1,5,"cvdstrk3",0.020116504
"2740",49,1,6,"cvdstrk3",0.028380989
"2741",49,2,1,"cvdstrk3",0.033268884
"2742",49,2,2,"cvdstrk3",0.012611759
"2743",49,2,3,"cvdstrk3",0.022812747
"2744",49,2,4,"cvdstrk3",0.01822853
"2745",49,2,5,"cvdstrk3",0.266541584
"2746",49,2,6,"cvdstrk3",0.034399298
"2747",49,3,1,"cvdstrk3",0.033019883
"2748",49,3,2,"cvdstrk3",0.032300876
"2749",49,3,3,"cvdstrk3",0.013505596
"2750",49,3,4,"cvdstrk3",0.018031744
"2751",49,3,5,"cvdstrk3",0.14543546
"2752",49,3,6,"cvdstrk3",0.031416639
"2753",50,1,1,"cvdstrk3",0.043082059
"2754",50,1,2,"cvdstrk3",0
"2755",50,1,3,"cvdstrk3",0
"2756",50,1,4,"cvdstrk3",0.119147965
"2757",50,1,5,"cvdstrk3",0.062046472
"2758",50,1,6,"cvdstrk3",0.044152551
"2759",50,2,1,"cvdstrk3",0.035057757
"2760",50,2,2,"cvdstrk3",0.02736173
"2761",50,2,3,"cvdstrk3",0
"2762",50,2,4,"cvdstrk3",0.01150489
"2763",50,2,5,"cvdstrk3",0.090978733
"2764",50,2,6,"cvdstrk3",0.034540659
"2765",50,3,1,"cvdstrk3",0.038918067
"2766",50,3,2,"cvdstrk3",0.008065027
"2767",50,3,3,"cvdstrk3",0
"2768",50,3,4,"cvdstrk3",0.072200443
"2769",50,3,5,"cvdstrk3",0.0764995
"2770",50,3,6,"cvdstrk3",0.039217748
"2771",51,1,1,"cvdstrk3",0.039945969
"2772",51,1,2,"cvdstrk3",0.041644566
"2773",51,1,3,"cvdstrk3",0.005398875
"2774",51,1,4,"cvdstrk3",0.002436583
"2775",51,1,5,"cvdstrk3",0.087853459
"2776",51,1,6,"cvdstrk3",0.035169392
"2777",51,2,1,"cvdstrk3",0.053996506
"2778",51,2,2,"cvdstrk3",0.055914223
"2779",51,2,3,"cvdstrk3",0.019069513
"2780",51,2,4,"cvdstrk3",0
"2781",51,2,5,"cvdstrk3",0.027432923
"2782",51,2,6,"cvdstrk3",0.047272619
"2783",51,3,1,"cvdstrk3",0.047124861
"2784",51,3,2,"cvdstrk3",0.049248536
"2785",51,3,3,"cvdstrk3",0.012204324
"2786",51,3,4,"cvdstrk3",0.001211263
"2787",51,3,5,"cvdstrk3",0.053983676
"2788",51,3,6,"cvdstrk3",0.041391819
"2789",53,1,1,"cvdstrk3",0.059505331
"2790",53,1,2,"cvdstrk3",0.057868372
"2791",53,1,3,"cvdstrk3",0.014139322
"2792",53,1,4,"cvdstrk3",0.045145847
"2793",53,1,5,"cvdstrk3",0.027832954
"2794",53,1,6,"cvdstrk3",0.052181509
"2795",53,2,1,"cvdstrk3",0.050944429
"2796",53,2,2,"cvdstrk3",0.032087924
"2797",53,2,3,"cvdstrk3",0.1039152
"2798",53,2,4,"cvdstrk3",0.119252727
"2799",53,2,5,"cvdstrk3",0.03145702
"2800",53,2,6,"cvdstrk3",0.062707171
"2801",53,3,1,"cvdstrk3",0.055153041
"2802",53,3,2,"cvdstrk3",0.045015297
"2803",53,3,3,"cvdstrk3",0.056905104
"2804",53,3,4,"cvdstrk3",0.083141476
"2805",53,3,5,"cvdstrk3",0.029707997
"2806",53,3,6,"cvdstrk3",0.057501762
"2807",54,1,1,"cvdstrk3",0.067728813
"2808",54,1,2,"cvdstrk3",0.10644765
"2809",54,1,3,"cvdstrk3",0.015304825
"2810",54,1,4,"cvdstrk3",0.060523954
"2811",54,1,5,"cvdstrk3",0.898971912
"2812",54,1,6,"cvdstrk3",0.076871455
"2813",54,2,1,"cvdstrk3",0.070160765
"2814",54,2,2,"cvdstrk3",0.099983208
"2815",54,2,3,"cvdstrk3",0
"2816",54,2,4,"cvdstrk3",0.189835644
"2817",54,2,5,"cvdstrk3",0.214027345
"2818",54,2,6,"cvdstrk3",0.073246344
"2819",54,3,1,"cvdstrk3",0.068974969
"2820",54,3,2,"cvdstrk3",0.103097375
"2821",54,3,3,"cvdstrk3",0.008443337
"2822",54,3,4,"cvdstrk3",0.121114624
"2823",54,3,5,"cvdstrk3",0.597405763
"2824",54,3,6,"cvdstrk3",0.075020542
"2825",55,1,1,"cvdstrk3",0.043303969
"2826",55,1,2,"cvdstrk3",0.061800694
"2827",55,1,3,"cvdstrk3",0.029888502
"2828",55,1,4,"cvdstrk3",0
"2829",55,1,5,"cvdstrk3",0.007943714
"2830",55,1,6,"cvdstrk3",0.041365689
"2831",55,2,1,"cvdstrk3",0.037949511
"2832",55,2,2,"cvdstrk3",0.022339128
"2833",55,2,3,"cvdstrk3",0.040698471
"2834",55,2,4,"cvdstrk3",0.035853941
"2835",55,2,5,"cvdstrk3",0.003444631
"2836",55,2,6,"cvdstrk3",0.03670315
"2837",55,3,1,"cvdstrk3",0.040575541
"2838",55,3,2,"cvdstrk3",0.037676905
"2839",55,3,3,"cvdstrk3",0.03403688
"2840",55,3,4,"cvdstrk3",0.017688559
"2841",55,3,5,"cvdstrk3",0.005487546
"2842",55,3,6,"cvdstrk3",0.038996771
"2843",56,1,1,"cvdstrk3",0.029716098
"2844",56,1,2,"cvdstrk3",0
"2845",56,1,3,"cvdstrk3",0.036080877
"2846",56,1,4,"cvdstrk3",0.011643393
"2847",56,1,5,"cvdstrk3",0.019941277
"2848",56,1,6,"cvdstrk3",0.029153146
"2849",56,2,1,"cvdstrk3",0.050923505
"2850",56,2,2,"cvdstrk3",0
"2851",56,2,3,"cvdstrk3",0.007007564
"2852",56,2,4,"cvdstrk3",0.00464539
"2853",56,2,5,"cvdstrk3",0.123572111
"2854",56,2,6,"cvdstrk3",0.04665833
"2855",56,3,1,"cvdstrk3",0.040088526
"2856",56,3,2,"cvdstrk3",0
"2857",56,3,3,"cvdstrk3",0.020683622
"2858",56,3,4,"cvdstrk3",0.008543633
"2859",56,3,5,"cvdstrk3",0.067826043
"2860",56,3,6,"cvdstrk3",0.037735503
"2861",66,1,1,"cvdstrk3",0.00351314
"2862",66,1,2,"cvdstrk3",0
"2863",66,1,3,"cvdstrk3",0.024684768
"2864",66,1,4,"cvdstrk3",0.0123075
"2865",66,1,5,"cvdstrk3",0.033288106
"2866",66,1,6,"cvdstrk3",0.015119138
"2867",66,2,1,"cvdstrk3",0.014233202
"2868",66,2,2,"cvdstrk3",0
"2869",66,2,3,"cvdstrk3",0.012871015
"2870",66,2,4,"cvdstrk3",0.076990731
"2871",66,2,5,"cvdstrk3",0.031205117
"2872",66,2,6,"cvdstrk3",0.063742709
"2873",66,3,1,"cvdstrk3",0.007490902
"2874",66,3,2,"cvdstrk3",0
"2875",66,3,3,"cvdstrk3",0.019904289
"2876",66,3,4,"cvdstrk3",0.045436979
"2877",66,3,5,"cvdstrk3",0.032263975
"2878",66,3,6,"cvdstrk3",0.03901702
"2879",72,1,1,"cvdstrk3",0
"2880",72,1,2,"cvdstrk3",0
"2881",72,1,3,"cvdstrk3",0.04187453
"2882",72,1,4,"cvdstrk3",0
"2883",72,1,5,"cvdstrk3",0
"2884",72,1,6,"cvdstrk3",0.041558377
"2885",72,2,1,"cvdstrk3",0
"2886",72,2,2,"cvdstrk3",0
"2887",72,2,3,"cvdstrk3",0.032241576
"2888",72,2,4,"cvdstrk3",0
"2889",72,2,6,"cvdstrk3",0.031936773
"2890",72,3,1,"cvdstrk3",0
"2891",72,3,2,"cvdstrk3",0
"2892",72,3,3,"cvdstrk3",0.036759438
"2893",72,3,4,"cvdstrk3",0
"2894",72,3,5,"cvdstrk3",0
"2895",72,3,6,"cvdstrk3",0.036444711
"2896",78,1,1,"cvdstrk3",0.002417047
"2897",78,1,2,"cvdstrk3",0.027728062
"2898",78,1,3,"cvdstrk3",0.012594797
"2899",78,1,4,"cvdstrk3",0.02542641
"2900",78,1,5,"cvdstrk3",0
"2901",78,1,6,"cvdstrk3",0.02140599
"2902",78,2,1,"cvdstrk3",0.003675631
"2903",78,2,2,"cvdstrk3",0.009777819
"2904",78,2,3,"cvdstrk3",0.031088344
"2905",78,2,4,"cvdstrk3",0.060034595
"2906",78,2,5,"cvdstrk3",0
"2907",78,2,6,"cvdstrk3",0.014257259
"2908",78,3,1,"cvdstrk3",0.002919594
"2909",78,3,2,"cvdstrk3",0.017554751
"2910",78,3,3,"cvdstrk3",0.022247361
"2911",78,3,4,"cvdstrk3",0.041221648
"2912",78,3,5,"cvdstrk3",0
"2913",78,3,6,"cvdstrk3",0.017541156
"2914",1,1,1,"cvdcrhd4",0.126330894
"2915",1,1,2,"cvdcrhd4",0.054260386
"2916",1,1,3,"cvdcrhd4",0.004340368
"2917",1,1,4,"cvdcrhd4",0.089960309
"2918",1,1,5,"cvdcrhd4",0.112782837
"2919",1,1,6,"cvdcrhd4",0.103437047
"2920",1,2,1,"cvdcrhd4",0.06916125
"2921",1,2,2,"cvdcrhd4",0.044789412
"2922",1,2,3,"cvdcrhd4",0.042440381
"2923",1,2,4,"cvdcrhd4",0.062711926
"2924",1,2,5,"cvdcrhd4",0.030199233
"2925",1,2,6,"cvdcrhd4",0.061341325
"2926",1,3,1,"cvdcrhd4",0.096776512
"2927",1,3,2,"cvdcrhd4",0.049006281
"2928",1,3,3,"cvdcrhd4",0.022119384
"2929",1,3,4,"cvdcrhd4",0.077179071
"2930",1,3,5,"cvdcrhd4",0.078117888
"2931",1,3,6,"cvdcrhd4",0.081429528
"2932",2,1,1,"cvdcrhd4",0.095586123
"2933",2,1,2,"cvdcrhd4",0
"2934",2,1,3,"cvdcrhd4",0.012438687
"2935",2,1,4,"cvdcrhd4",0.019308988
"2936",2,1,5,"cvdcrhd4",0.004584702
"2937",2,1,6,"cvdcrhd4",0.067775065
"2938",2,2,1,"cvdcrhd4",0.034218514
"2939",2,2,2,"cvdcrhd4",0
"2940",2,2,3,"cvdcrhd4",0.040281676
"2941",2,2,4,"cvdcrhd4",0.023575724
"2942",2,2,5,"cvdcrhd4",0.003978436
"2943",2,2,6,"cvdcrhd4",0.028966265
"2944",2,3,1,"cvdcrhd4",0.067415142
"2945",2,3,2,"cvdcrhd4",0
"2946",2,3,3,"cvdcrhd4",0.025717781
"2947",2,3,4,"cvdcrhd4",0.021405008
"2948",2,3,5,"cvdcrhd4",0.004239285
"2949",2,3,6,"cvdcrhd4",0.049449077
"2950",4,1,1,"cvdcrhd4",0.088003505
"2951",4,1,2,"cvdcrhd4",0.033874004
"2952",4,1,3,"cvdcrhd4",0.041466184
"2953",4,1,4,"cvdcrhd4",0.019434556
"2954",4,1,5,"cvdcrhd4",0.053982385
"2955",4,1,6,"cvdcrhd4",0.067130111
"2956",4,2,1,"cvdcrhd4",0.05643158
"2957",4,2,2,"cvdcrhd4",0.119372397
"2958",4,2,3,"cvdcrhd4",0.036718614
"2959",4,2,4,"cvdcrhd4",0.013349363
"2960",4,2,5,"cvdcrhd4",0.034986566
"2961",4,2,6,"cvdcrhd4",0.050640915
"2962",4,3,1,"cvdcrhd4",0.071785601
